TITLE,NAME,MBTI,QUOTE
JENNIFERSBODY,JENNIFERCHECK,ESTP," Do you buy all your murder weapons at Home Depot? God, you're butch. NEEDY Know what this is for? Cutting boxes. She takes a swipe at Jennifer's CROTCH. Jennifer instinctively CLUTCHES herself and rears up in defense. We see Jennifer's mouth come down on Needy's neck. Needy shrieks as if BITTEN, but continues to strangle Jennifer, straddling her and bearing down. "
JENNIFERSBODY,JENNIFERCHECK,ESTP," My tit! Suddenly, the room is flooded with BRIGHT LIGHT, revealing a Needy straddling Jennifer's MUTLIATED BODY. Jennifer's breathing is a raspy death rattle. MRS. CHECK, a middle-aged woman in bad sleepwear and a worse perm rushes into the bedroom. MRS. CHECK Jennifer! What is it, baby? Oh my God! Oh my God! She pulls Needy off her daughter. Jennifer rolls over, gasping and bleeding. MRS. CHECK  "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Hey, Monistat. NEEDY What's up, Vagisil? JENNIFER You and me are going out tonight. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Soft Shoulder are playing at the Carousel. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"They're this indie band from the city. I saw their MySpace and the singer is extra salty. And there will be lots of other salty morsels there for you. Come on Needy, it's the weekend! NEEDY It's Thursday. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Thursday counts as the weekend in college. And we're going to be in college twenty-three months from now. University of Northern Minnesota Duluth- woo! Needy continues loading her backpack. JENNIFER  Please, please you're a social disease? NEEDY I have to study. Jennifer pouts. With an outstretched finger, she draws a dramatic X in the air over Needy and boos loudly. JENNIFER "
JENNIFERSBODY,JENNIFERCHECK,ESTP,I'll pick you up at 8:30. My mom has a date with that guy who owns the ham store. 
JENNIFERSBODY,JENNIFERCHECK,ESTP," Yeah, Mom says he's got a huge... heart. So huge he gave her a recurring bladder infection. Wear something cool, okay? NEEDY Okay. "
JENNIFERSBODY,JENNIFERCHECK,ESTP," Needy, quit tampooning yourself and get down here! CHIP That's fucking weird. NEEDY (straightening her CLOTHES) I'd better hurry. CHIP You always do what Jennifer tells you to do. Needy pulls her NECKLACE out from beneath her shirt and flashes a heart-shaped ""B.F.F."" charm at Chip. "
JENNIFERSBODY,JENNIFERCHECK,ESTP, Guess who's got the whip `til 11:30? A 2003 Chrysler Sebring and it's all mine. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"You're lucky you get to ride with me to the club in style! She does a sexy little dance in the doorway, then notices CHIP. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,It smells like Thai food in here. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Okay, let's go to the club. The three of them shuffle onto the porch. Needy locks the door. CHIP The Carousel is not a club. JENNIFER Eat my ass, Chip. You're just jello `cause you're not invited. CHIP I'm not jello! That place is gross. Everyone there has a mustache. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,You're totally jello! You're lime green jello and you can't even admit it. The girls scamper toward the car. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"God, I can't wait until I'm old enough to get wasted. Have you ever had peach schnapps? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Peach schnapps are excellent. They even taste good when they come out of your nose mid-puke. A teenage guy, CRAIG, passes by and waves. "
JENNIFERSBODY,JENNIFERCHECK,ESTP," What up, Craig. She elbows Needy and makes a GAGGING GESTURE. JENNIFER  He thinks he's cute enough for me. No wonder he's in retard math. Jennifer pulls out a pack of Camel Wides and lights one awkwardly. Needy notices AHMET FROM INDIA, a FOREIGN EXCHANGE STUDENT, standing by himself away from the crowd. NEEDY Hey, it's Ahmet from India. The foreign exchange guy. He's all by himself. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I can't believe we traded a cute hockey player for that. NEEDY He seems okay. He's got that cool elephant statue in his locker. JENNIFER Do you think he's circumcised? I always wanted to try sea cucumber. NEEDY Ew! ROMAN DUDA saunters up to Jennifer, swigging a bottle of beer. He snatches the pack of cigarettes away from her. ROMAN You're smoking dicks now, Jen? JENNIFER What? I like the Wides. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Arrest me, pfft! You're not even out of the academy yet, Roman! ROMAN Two more months and I'm on the force for real. Then I'll be able to cuff you whenever the hell I want. He grips her wrist and twists it behind her back. JENNIFER How will I wait that long? She paws Roman's crotch discreetly. Needy winces. ROMAN Not here, babe. I gotta keep my nose clean. NEEDY "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"You can tell they're from the city. ROMAN Yeah, `cause they look like a bunch of faygos. JENNIFER You would think that. You're such a small-time Gomer. I wish we had more guys like that in Devil's Kettle. All stylish and shit. Needy nods dumbly. She stares at the band, awestruck. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Hey, I think they need two groupies. Come on! It'll be like Almost Famous! I'll be Penny Lane and you can be the other girl. She grabs Needy's hand and enthusiastically tries to drag her toward the stage. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Don't be J.V., Needy. They're just boys. Morsels. We have all the power, don't you know that? She plants her hands on Needy's CHEST. JENNIFER  These things are like smart bombs. Point `em in the right direction and shit gets real. "
JENNIFERSBODY,JENNIFERCHECK,ESTP," Yeah! Soft Shoulder, right? I've heard you guys are super, super good at playing your instruments. NIKOLAI I hope we can live up to such...high praise. NEEDY Hey, if you don't mind me asking, why did you want to play all the way out here in Devil's Kettle? You live in the city, right? NIKOLAI Yeah. But I think it's so important to connect with our fans in rural areas. Plus, the audiences in small towns really appreciate us. JENNIFER Can I show you my appreciation right now? Needy looks at the floor, embarrassed. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"What? Are you scared of rock stars too? NEEDY Those guys are rank, Jen. Just forget about it. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,I think the singer wants me. NEEDY Only because he thinks you're a virgin. I heard them talking. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Yeah, right! I'm not even a backdoor-virgin anymore, thanks to Roman. By the way, that hurts. I couldn't even go to flags the next day. I had to stay home and sit on a bag of frozen peas. NEEDY Oh my God. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Well, if Nikolai wants innocent, I can do innocent. I'll be Little Miss Fucking Sunshine. NEEDY He's way too old for you. JENNIFER Don't cock-block me, Needy. "
JENNIFERSBODY,JENNIFERCHECK,ESTP," It's so hot, Needy. I think I'm on fire. Oh God, I'm burning! "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Okay...okay... She slumps against Nikolai's chest. 
JENNIFERSBODY,JENNIFERCHECK,ESTP," I want to see your van. C'mon Needy, let's go to the van. NEEDY Why? Why should we? We have the Malibu. Let's just get out of here. We can go to El Ojo and get Northwoods Nachos with extra Badger Sauce! Please? I'm starving. JENNIFER Needy, stop it. Just stop it! She defiantly follows Nikolai toward the WHITE VAN, which is parked a suspiciously safe distance from the bar. Needy staggers after them slowly, watching. Behind Needy, the bar EXPLODES. Screams. Flames. Silence. Needy doesn't even look back as she watches Jennifer get into the van. Ash drifts into her hair like snowflakes. "
JENNIFERSBODY,JENNIFERCHECK,ESTP," Are you scared? Needy nods. Jennifer parts her lips. Then suddenly, she stops and PULLS AWAY, pushing Needy to the floor. Jennifer bolts out the front door and takes off running down the street. Needy is motionless for a moment, then stumbles toward the doorway. NEEDY "
JENNIFERSBODY,JENNIFERCHECK,ESTP,But she's long gone. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Happy Friday!, D-bag! NEEDY You-- you're all right! "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Yeah. Why wouldn't I be? NEEDY Last night. At my house. You were hurt. You had two black eyes and blood everywhere and... 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Needy, you're delusional. I got a little banged up when you made me go out that window, but I'm fine. NEEDY "
JENNIFERSBODY,JENNIFERCHECK,ESTP,You do have a tendency to overreact. Remember at Girl Scout camp when you thought there was an earthquake and it was really just two guys with a ghetto blaster? 
JENNIFERSBODY,JENNIFERCHECK,ESTP,Anyone we know? 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Sucks to be them, I guess. She giggles and reaches for her knockoff designer purse. NEEDY I don't get it. What's wrong with you? Jennifer applies lip gloss and smacks her lips together. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"What's wrong with you? I mean, besides the obvious surface flaws. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Don't talk to yourself. It's one of your more freakish Needy behaviors and it makes us both look like total gaylords. Needy raises her hands desperately to Jennifer, spreading her fingers to display her filthy fingernails. JENNIFER  Eww, you need a mani bad. You'd better find a Chinese chick to buff your situation! "
JENNIFERSBODY,JENNIFERCHECK,ESTP,No way! Parrish ate shit? 
JENNIFERSBODY,JENNIFERCHECK,ESTP," Oh look, they're united in grief. That'll last. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"CHIP What? NEEDY You know last night when we were talking and someone came to my door? That was Jennifer. But she didn't talk. She just stood there, smiling at me, but a bad kind of smile. She looked like she'd been beat up or shot or something. She was all bloody. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Hi! 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I'm crazy-sorry about your profound loss. You are crying about Craig, right? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I know. I was close to him too. You know, I was there last night in that horrible place. I saw Craig a few minutes before the fire broke out. JONAS You-- you did? JENNIFER Yeah. I was probably the last person to talk to him. Like, ever. Literally. JONAS Wow. What did he say? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Well, we got to talking about you, actually. And do you know what he said? He said you were like a brother to him. Not a bro. An actual brother. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I know, I know. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Forget it. It's too intense. JONAS What? Please, Jen, you've gotta tell me! "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Well, he said he always thought you and me would make a totally bangin' couple. Isn't that so weird? "
JENNIFERSBODY,JENNIFERCHECK,ESTP," Feel my heart, Jonas. I think it's broken. JONAS "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Come with me. Just for a while. We'll help each other get through this nightmare. It's what Craig would have wanted. Jonas nods dumbly, brainwashed. Jennifer leads him away from the field, toward the WOODS bordering the school campus. They vanish into the woods. In the distance, we see the FALLS rushing into the lake. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"(firmly covering his MOUTH) Shutties! She pulls off Jonas' shirt and digs her nails into his arms, kissing him with renewed ferocity. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,What? 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Mm-hmm. They're waiting. JONAS Uh, okay... Jennifer unzips Jonas's jeans and smiles, reaching down and working him with her hand. Jonas moans, still eyeing the animals. JENNIFER Do you miss Craig? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Don't worry. You're going to see your buddy again. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"No. She smiles and shakes her head. Jonas jerks back, creeped out. He tries to pull away from Jennifer, but she's too strong. She PINS him to the tree. We see her jaw begin to UNHINGE, like some horrible snake. Her eyes cloud over with blood... "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I feel sooo scrumptious! She picks up a Soft Shoulder button and POKES her arm hard with the pin without flinching. Blood spurts from the wound. NEEDY Good for you. JENNIFER You know, like when you kiss a hot guy for the first time and your whole body feels like it's on vibrate. NEEDY Yeah. JENNIFER It's that good. Jennifer gazes at her arm, transfixed. She wipes the blood away-- the wound has magically DISAPPEARED. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Move-on dot org, Needy! It's over. Life's too short to mope over some white-trash pig roast. She flicks a Zippo lighter and touches the FLAME to her tongue-- first tentatively, then confidently. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I tell it like it is. Besides, you should be happy for me. I'm having the best day since, like Jesus invented the calendar. NEEDY Jesus didn't invent the calendar. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,So blow it off. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Pooh. I'm crossing you out. She draws a mini-X in the air. Needy clicks over. It's CHIP. We get a nice trifold pie- chart illustrating the intersecting calls. CHIP is panicked and sweaty in his living room. In the background, Chip's little sister CAMILLE bangs on a piano. Red police lights flash outside the picture window. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"What could possibly be more important than me and my godlike powers? NEEDY I have to meet Chip at McCullum Park. JENNIFER Chip is looking cute to me lately. So tell me, is he packing some serious pubic inches? What's the story down there? NEEDY "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Bo-ring! 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"No. I feel like boo-boo. My skin is breaking out. My hair is dull and lifeless. God, it's like I'm one of the normal girls! Needy smooths her own hair self-consciously. NEEDY Are you PMS-ing or something? JENNIFER PMS isn't real, Needy. It was invented by the boy-run media to make us seem crazy. NEEDY Oh. Mr. Wroblewski clears his throat, annoyed by their talking. MR. WROBLEWSKI ...As I was saying, Needy and Jennifer, I finally have some good news to share with all of you. The members of the rock group Soft Shoulder have decided to extend a helping hand to our community. A ripple of excitement in the room. A girl seated in the front row is wearing a Soft Shoulder T-SHIRT. MR. WROBLEWSKI  As you know, their song ""Through the Trees"" has become our unofficial anthem of unity and healing. So, they've decided to release it as a benefit single. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Yeah. It's poorly produced. Could the bass be any lower in the mix? NEEDY No offense, but you look kind of drained. Is everything all right? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I'm fine. It's just, like, wearing off or something. NEEDY What's wearing off? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"No, dick ridge! Just forget I said anything. COLIN GRAY, the punk/goth boy we met earlier, approaches Jennifer nervously as she exits the classroom. Needy drops behind them, eavesdropping. COLIN "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Oh, hey Colin. Listen, can I copy your bio lab again? I never got around to dissecting that kitten fetus. COLIN Sure. Actually, I sort of wanted to ask you something. JENNIFER Oh. You want to know if I'll go out with you. COLIN No! Well-- yeah. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Just go ahead with the pitch. Colin fidgets awkwardly. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I don't like boxing movies. COLIN It's not...fuck it. Never mind. He turns to walk down the hallway, dejected. Jennifer watches him leave. JENNIFER Wait! Colin turns around. JENNIFER  Why don't you just come by my place tonight? I just got Aquamarine on DVD. It's about this girl who's like, half-sushi. I guess she has sex through her blowhole or something. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I'll text you my address. Colin walks away, grinning triumphantly. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,I'm used to guys asking me out. NEEDY Colin's a really nice guy. JENNIFER He's into maggot-rock. He wears nail polish. 
JENNIFERSBODY,JENNIFERCHECK,ESTP, Hi Chip. Needy puts her arm around Chip protectively. JENNIFER  I gotta go parlez French. Slam you later. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"You made it. COLIN What's going on? This isn't really your house, is it? JENNIFER No baby. This is our house, just for you and me. We can play Mommy and Daddy. Colin is totally dumbstruck. COLIN Do you even know my last name? JENNIFER Silly. I've been sending you signals all year. Couldn't you tell? You give me such a wettie. "
JENNIFERSBODY,JENNIFERCHECK,ESTP, Jennifer looks over her shoulder and giggles. JENNIFER You scared? I thought boys like you were into vermin. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Oh, don't you dare pass out! I need you to be conscious. COLIN I gotta go... "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I need you frightened. Colin tries to jerk away, but Jennifer easily disengages his arm from its socket. A sickeningly moist SNAP. Colin cries out in pain. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"God, enough screaming already. You're such a cliche. NEEDY Get out! JENNIFER But we always share your bed when we have slumber parties. She winks conspiratorially at Needy. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Whoa. I have never heard you drop the F-bomb before. What's buggin'? 
JENNIFERSBODY,JENNIFERCHECK,ESTP," Buh-buh-buh. Slow down, tardy slip. You sound like a sped. NEEDY I'm calling the police. JENNIFER Go ahead, narc me out. I've got the cops in my back pocket. I'm fucking a cadet, remember? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I want to explain some things to you. You've already seen too much and besides-- best friends don't keep secrets. Right? Needy nods, terrified. JENNIFER  Remember the night of the fire? NEEDY Yeah, it rings a bell. JENNIFER Well, I got pretty messed up. I almost died. You know those guys in Soft Shoulder? Totally evil. They're basically agents of Satan with awesome haircuts. I figured that out as soon as I got into their molester van. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Guys? Where are we going? 
JENNIFERSBODY,JENNIFERCHECK,ESTP,Are you guys rapists?! 
JENNIFERSBODY,JENNIFERCHECK,ESTP,Yes...yes! Of course I'm a virgin! I've never done sex ever. I don't even know how. So maybe you should find some other girl who does. Know how. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Just let me finish. So they drove all the way out to the falls. I tried to figure out an escape, but it was so dark out there... "
JENNIFERSBODY,JENNIFERCHECK,ESTP, My name is Jennifer. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,Please let me go. I'll do anything. Anything you want. 
JENNIFERSBODY,JENNIFERCHECK,ESTP," Maybe you could just hire a publicist. Make some T-shirts or something. Hey, I could be on your street team! "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Please... 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Being tortured would make most girls black out or something. But I'm so hard core, I was with them the whole time. I could feel them gutting me Under my ribs, up into my belly, then right through my heart. NEEDY They...killed you. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I'm here, aren't I? She shakes her head, annoyed with Needy. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Whatever. Anyway, I don't really remember what happened after that. I just-- woke up a few hours later and found my way back, somehow. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I couldn't bring myself to hurt you. I mean, I'm a really good friend. But I felt so hungry. I had to do something. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Ahmet. You made it out. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Ever since then, I just somehow knew what I needed to do to be strong. And when I'm full--like I am right now--I'm like, immortal! I can do stuff like this. Jennifer jams the CUTICLE STICK into her own forearm and drags it through her flesh. Needy screams and covers her mouth. JENNIFER  No biggie. Watch. She pulls out the stick. The wound seals over instantly. Needy gasps and touches Jennifer's unmarked arm. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"You know. Full. Like full of tasty morsels. Needy shakes her head, not comprehending. JENNIFER  Forget it. You'd probably tell on me anyway. Not that anyone would believe you. You always think the world is coming to an end. NEEDY What about my mom's Kia? Why did you attack me out there? Why were you covered in blood? You didn't even look human. Jennifer rolls her eyes. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,You should talk to someone about these disturbing thoughts you're having. We're all concerned. Especially Chip. I think he's having second thoughts about you. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"My, aren't we a C-U-Next-Tuesday? NEEDY GET OUT! JENNIFER Come on. Let me stay the night. We can play ""boyfriend/girlfriend"" like we used to. She smiles seductively. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,You said to leave. So I'm outtie- 5000. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"CHIP! CHIP makes an incoherent noise and jumps as Jennifer appears, improbably, right in front of him. She's wearing a gorgeous white formal gown and looks perfect. JENNIFER  Didn't you hear me calling your name? CHIP You weren't calling my name. JENNIFER Yes, I was. CHIP I couldn't hear it. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I think you were maybe spacing out. You were like this: Derrrrr. She mimics a blank, drooling expression. CHIP I was? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Yes, exactly like that. Listen, I need to talk to you about you-know- who. Our little Needy. CHIP I know. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Are you worried? `Cause I'm super- stressed about her. God knows how I even sleep at night. CHIP She hasn't been the same for weeks. JENNIFER I think I know what's wrong with her. In fact, I know I know what's wrong with her. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,I feel bad telling you this. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,Needy and Colin were intimate. By that I mean he was poking her donut on a semi-regular basis. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"That's what she wants you to believe. But trust me, her and Colin were doing stuff you haven't even heard of. Total varsity moves. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Well, apparently he had a thing for me-- no surprise there. And I figured Needy was busy jumping your jock that night, so I agreed to a little pity date. Colin brought me to that empty house so we could have some privacy. But he wanted to go too far, so I left after a few minutes. Next thing I knew, they'd found... She sniffles, wiping her eye. JENNIFER  ...what was left of him. CHIP "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Huh? CHIP Never mind. JENNIFER I'm sorry you had to hear this from me. I'm just so worried about Needy. She's losing her shit. Colin was her everything. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Well, you've been talking to her more than I have. How bad is it? CHIP It's bad, man. It's bad. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I can only imagine the paranoid theories she's come up with. CHIP Oh, you have no idea. JENNIFER I just can't believe she would do this to you. I care so much about you, Chip. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Needy didn't deserve a boy like you. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Ooh, you're so salty! CHIP Yeah, you too. JENNIFER Say it like you mean it. CHIP You're so salty. I need water. It burns. The salty burns my mouth. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Say I'm better than Needy. CHIP What? Why? JENNIFER We really shouldn't be doing this. She pulls away from him, feigning a guilty conscience. CHIP "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Natch. She resumes kissing him enthusiastically. CHIP This feels weird. Can we go somewhere else? JENNIFER I have just the place. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,You're in big trouble anyway. Come on. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Never, Trevor. I'm hot like magma. She prances over to the abandoned pool and begins to climb down the ladder on the side. The pool is full of filthy, freezing water. CHIP What are you doing? JENNIFER Swimming. CHIP Ha ha. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Come on in, Chip. Show me your breast stroke. CHIP The water looks disgusting. JENNIFER It's not so bad. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I'm sorry. I was just trying to make you laugh. I think now, more than ever, we need laughter. We've both lost a close friend. CHIP nods sadly. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I feel so empty. CHIP Me too. JENNIFER Please come here and kiss me again. Make all this madness go away. Chip tiptoes forward tentatively and sinks to his knees. He leans in and kisses Jennifer, who's still clinging to the ladder. The sound of buzzing flies grows louder. Suddenly, Jennifer opens her eyes. She hooks her arm around Chip's neck and lunges backward. They tumble off the ladder, into the pool. Chip SCREAMS. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Fuck this J.V. shit! Jennifer ROCKETS straight up into the air like a goddess, hovering ten feet above the pool. Her eyes burn. Her skin is corpselike. She's drenched from head to toe in the prickly ooze. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"God, do you have to undermine everything I do? You're such a player-hater. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Nice insult, Lizzie McGuire. Got any more harsh digs? "
JENNIFERSBODY,JENNIFERCHECK,ESTP,And now I'm eating your boyfriend! See? At least I'm consistent. NEEDY Why do you need him? Huh? She begins to weep. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I am not insecure. God, what a joke! How could I be insecure? I was the Snowflake Queen! NEEDY Yeah, two years ago. When you were socially relevant. JENNIFER I AM STILL SOCIALLY RELEVANT! "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I'm gonna eat your soul and shit it out, Lesnicki. Her voice is now an unearthly growl. In the background, Chip is slowly, painfully pulling a POOL SKIMMER with an eight-foot handle off the pool deck. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"I go both ways. She HURTLES herself toward Needy, roaring, her eyes white- hot, her jaws agape. She's monstrous. Chip suddenly stumbles in front of Needy and holds the HANDLE of the POOL SKIMMER in front of them like a spear. As Jennifer flies forward at demonic speed, she IMPALES HER ENTIRE TORSO on the handle. Needy screams. There's a beat of deafening silence. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,Got a tampon? Needy shakes her head mutely. JENNIFER  Thought I'd ask. You seemed like you might be pluggin'. 
JENNIFERSBODY,JENNIFERCHECK,ESTP,Fuck this noise. I'm out. You losers are more trouble then you're worth. She continues climbing. NEEDY 
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Nah. I mean, you say I've been a bad friend all these years. I might as well throw you a bone. "
JENNIFERSBODY,JENNIFERCHECK,ESTP,"Needy plunging through the window. Jennifer thrashing. The blood. The struggle. The levitation. The arrival of the police. NEEDY V.O. Even in her last moments of life, she somehow managed to be cooler than me. "
NOCOUNTRYFOROLDMEN,ANTONCHIGURH,INTP,"Step out of the car please, sir. The motorist squints at the man with the strange apparatus. "
NOCOUNTRYFOROLDMEN,ANTONCHIGURH,INTP,"I need you to step out of the car, sir. The man opens his door and emerges. "
NOCOUNTRYFOROLDMEN,ANTONCHIGURH,INTP,"Would you hold still please, sir. A hard pneumatic sound. The man flops back against the car. Blood trickles from a hole in the middle of his forehead. "
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,Hold still. He opens the free eye and rolls his head off the sight to give himself stereo. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,Shit. He stands and jacks out the spent casing which jangles against the rocks. He stoops for it and puts it in his shirt pocket. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,"Ain't got no water. On the seat next to the man is an HK machine pistol. Moss looks at it. He looks back at the man. The man is still staring at him. Without lowering his eyes Moss reaches in and takes the pistol. Moss straightens up out of the truck and slings the rifle back over his shoulder. He snaps the clip off the machine pistol, checks it and snaps it back on. Moss crosses to the back of the truck and lifts the tarp that covers the truck bed. A load of brick-sized brown parcels each wrapped in plastic. He throws the tarp back over the load and crosses back to the open cab door. "
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,I told you I ain't got no agua. You speak English? A blank look. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,...Where's the last guy? 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,"Ultimo hombre. Last man standing, must've been one. Where'd he go? "
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP, 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP, 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,"If you stopped... to watch your backtrack... you're gonna shoot my dumb ass. He doesn't see anything. He lowers the glass, thinking. He raises the glass again. "
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,...But. If you stopped... you stopped in shade. He sets off. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,It's full a money. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,At the gettin' place. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,No. I found it. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP, MOSS What? Quit hollerin'. He walks back sipping the beer and sprawls on the couch. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,"You don't need to know everthing, Carla Jean. "
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,You keep running that mouth I'm gonna take you in the back and screw you. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,Just keep it up. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,That'll work. 
NOCOUNTRYFOROLDMEN,LLEWELYNMOSS,ISTP,All right. 
